corp_code,bsns_year,reprt_code,sj_div,sj_nm,account_id,account_nm,thstrm_amount,thstrm_add_amount,frmtrm_amount,bfefrmtrm_amount,currency,corp_name,stock_code
00356370,2023,11011,BS,Statement of financial position,ifrs-full_NoncurrentAssets,비유동자산,4790702208151.0,,5018541014448.0,5082355121943.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_DeferredTaxAssets,이연법인세자산,34125353691.0,,52397079036.0,38593929168.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,2007877629243.0,,2100587252176.0,2168719935017.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업및공동기업투자,61771210888.0,,60146908565.0,59167859842.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_InvestmentProperty,투자부동산,45974090552.0,,25933611138.0,30129279961.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_LongtermDeposits,장기금융상품,23000000.0,,23000000.0,20000000.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_OtherNoncurrentAssets,기타비유동자산,70587172824.0,,109759853810.0,54820901832.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,79877043683.0,,64367260770.0,28409958922.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_OtherNoncurrentReceivables,장기기타채권,31032978196.0,,40637972467.0,49092915577.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_PropertyPlantAndEquipment,유형자산,2307114070178.0,,2383867277039.0,2449112181346.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_RightofuseAssets,사용권자산,152319658896.0,,180820799447.0,204288160278.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_Equity,자본총계,5548926465800.0,,5468835988249.0,5497832811356.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주지분,5433451058889.0,,5339282549902.0,5388010154330.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,dart_CapitalSurplus,자본잉여금,97325737783.0,,97325737783.0,97325737783.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-260224352418.0,,-305870275565.0,-217431509911.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_AccumulatedOtherComprehensiveIncome,기타포괄손익누계액,-96665276609.0,,-83209267310.0,-64495577286.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_IssuedCapital,자본금,88589470000.0,,88589470000.0,88589470000.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_RetainedEarnings,이익잉여금,5604425480133.0,,5542446884994.0,5484022033744.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_NoncontrollingInterests,비지배지분,115475406911.0,,129553438347.0,109822657026.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_EquityAndLiabilities,부채와 자본 총계,7220285811725.0,,7302929652203.0,7555239417717.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_CurrentLiabilities,유동부채,1089658847771.0,,1162757522705.0,1525844759254.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,-Standard account code not used-,단기차입금,138182509535.0,,215544469417.0,256676145850.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,-Standard account code not used-,유동성장기차입금,7790336487.0,,7504919540.0,5460181804.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_CurrentBondsIssuedAndCurrentPortionOfNoncurrentBondsIssued,유동성사채,0.0,,0.0,29999983840.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_CurrentRefundsProvision,환불부채,11578946312.0,,13339134213.0,12875692276.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_CurrentTaxLiabilities,당기법인세부채,45524846342.0,,102379416709.0,188801478806.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,309681059345.0,,248426155665.0,330577242027.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_OtherCurrentLiabilities,기타 유동부채,96798747084.0,,120572379988.0,131222372585.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_OtherCurrentPayables,기타채무,226704100602.0,,241803567987.0,299660142515.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers,매입채무,253398302064.0,,213187479186.0,270571519551.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_Liabilities,부채총계,1671359345925.0,,1834093663954.0,2057406606361.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_NoncurrentLiabilities,비유동부채,581700498154.0,,671336141249.0,531561847107.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,-Standard account code not used-,예수보증금,9741129137.0,,10200769679.0,3895493609.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_DeferredTaxLiabilities,이연법인세부채,147859534986.0,,165223257419.0,121735464959.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,장기차입금,1993443590.0,,14783780077.0,17341601617.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,퇴직급여부채,57381078977.0,,63616144843.0,51421810319.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,317768045372.0,,375094983970.0,263149536421.0,KRW,LG생활건강,051900
00356370,2023,11011,BS,Statement of financial position,ifrs-full_OtherNoncurrentLiabilities,기타 비유동 부채,46957266092.0,,42417205261.0,74017940182.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,dart_OperatingIncomeLoss,영업이익,486981224742.0,,711122934369.0,1289630423605.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,dart_OtherGains,기타영업외수익,46582397077.0,,58855764285.0,54382716863.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,dart_OtherLosses,기타영업외비용,274827614677.0,,353493663488.0,148406751184.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_CostOfSales,매출원가,3177921081645.0,,3168512092765.0,3039883555040.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,-Standard account code not used-,기본 우선주당이익,8563.0,,14162.0,50445.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,-Standard account code not used-,희석 우선주당이익,8563.0,,14162.0,50445.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_BasicEarningsLossPerShare,기본 보통주당이익,8513.0,,14112.0,50395.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_DilutedEarningsLossPerShare,희석 보통주당이익,8513.0,,14112.0,50395.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_FinanceCosts,금융원가,39052274245.0,,27261631668.0,22886303361.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_FinanceIncome,금융수익,48968915334.0,,21588027756.0,9572005157.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_GrossProfit,매출총이익,3626918288484.0,,4017247091570.0,5051627742921.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,112859158403.0,,159429313871.0,326237006705.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_ProfitLoss,당기순이익(손실),163524219980.0,,258340046881.0,861127851880.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,20768740624.0,,21767621073.0,16604356139.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,142755479356.0,,236572425808.0,844523495741.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,276383378383.0,,417769360752.0,1187364858585.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_Revenue,매출액,6804839370129.0,,7185759184335.0,8091511297961.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_SellingGeneralAndAdministrativeExpense,판매비와관리비,3139937063742.0,,3306124157201.0,3761997319316.0,KRW,LG생활건강,051900
00356370,2023,11011,IS,Income statement,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손익,7730730152.0,,6957929498.0,5072767505.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncome,총포괄이익,136065139024.0,,265354641614.0,940921851347.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,20413564234.0,,24466139438.0,18255247625.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,115651574790.0,,240888502176.0,922666603722.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-27459080956.0,,7014594733.0,79793999467.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 항목,-12966067430.0,,-17274945860.0,61169124434.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-14468688939.0,,-17296890609.0,60934665619.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,1502621509.0,,21944749.0,234458815.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,-14493013526.0,,24289540593.0,18624875033.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치 측정 금융자산 평가손익,-44771090.0,,-226822.0,-149661927.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,-14448242436.0,,24289767415.0,18774536960.0,KRW,LG생활건강,051900
00356370,2023,11011,CIS,Statement of comprehensive income,ifrs-full_ProfitLoss,당기순이익(손실),163524219980.0,,258340046881.0,861127851880.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,655092563078.0,,734520611733.0,434105464098.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말의 현금및현금성자산,910348037982.0,,655092563078.0,734520611733.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-268201685330.0,,-373633368656.0,-238400403869.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_PaymentForConsolidatedCapitalTransactions,연결자본거래로 인한 변동,12182000.0,,0.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,-Standard account code not used-,재무활동으로 인한 현금유입액,68752436418.0,,324949820109.0,211628361822.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,-Standard account code not used-,재무활동으로 인한 현금유출액,336954121748.0,,698583188765.0,450028765691.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,-Standard account code not used-,예수보증금의 수령,2281004811.0,,0.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,-Standard account code not used-,장기차입금의 차입,0.0,,5000000000.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,-Standard account code not used-,유동성장기차입금의 상환,12504919540.0,,5708202529.0,3578572000.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,-Standard account code not used-,예수보증금의 지급,2285992867.0,,0.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,97124600150.0,,201164100100.0,186135519463.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_PaymentsFromChangesInOwnershipInterestsInSubsidiaries,비지배지분의 취득,0.0,,11723995920.0,14770273001.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 지급,77523016101.0,,85831436888.0,85093142807.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_ProceedsFromContributionsOfNoncontrollingInterests,종속기업의 유상증자,0.0,,0.0,120000000.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_ProceedsFromCurrentBorrowings,단기차입금의 차입,66471431607.0,,319949820109.0,211508361822.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_RepaymentsOfBondsNotesAndDebentures,유동성사채의 상환,0.0,,30000000000.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_RepaymentsOfCurrentBorrowings,단기차입금의 상환,147503411090.0,,364155453328.0,160451258420.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-140774747630.0,,-197383721806.0,-465122432772.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfFairValueFinancialAsset,당기손익-공정가치 측정 금융자산의 감소,147444361.0,,0.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산의 처분,0.0,,197100000.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfInvestmentsInSubsidiaries,종속기업 처분으로 인한 순현금유입액,0.0,,0.0,7364927342.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfLongTermLoansAndReceivables,장기기타채권의 감소,13569453414.0,,3953324404.0,2286461472.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정자산의 처분,10607576553.0,,0.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 감소,5518167924.0,,83471000000.0,42000000000.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,단기기타채권의 감소,2003884990.0,,4352892626.0,7150005783.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_PurchaseOfFairValueFinancialAsset,당기손익-공정가치 측정 금융자산의 취득,1406880000.0,,0.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_PurchaseOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산의취득,0.0,,536445000.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_PurchaseOfLongTermLoansAndReceivables,장기기타채권의 증가,2495184656.0,,2028968475.0,4563158125.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 증가,0.0,,7200000000.0,76229000000.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_PurchaseOfShortTermLoansAndReceivables,단기기타채권의 증가,891463446.0,,751760126.0,696100059.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,사업결합으로 인한 순현금유출액,42226006685.0,,152045552711.0,131108082259.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_InflowsOfCashFromInvestingActivities,투자활동으로 인한 현금유입액,69758341538.0,,131615889634.0,79673370561.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_OtherCashReceiptsFromSalesOfInterestsInJointVenturesClassifiedAsInvestingActivities,공동기업투자의 처분,4472515425.0,,0.0,16943803.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_OutflowsOfCashFromInvestingActivities,투자활동으로 인한 현금유출액,210533089168.0,,328999611440.0,544795803333.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities,국고보조금의 수취,297900000.0,,19110000.0,253700000.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,798429624.0,,4640939909.0,270342552.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_ProceedsFromSalesOfInvestmentProperty,투자부동산의 처분,10078205814.0,,576520000.0,2360000000.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,22264763433.0,,34405002695.0,17970989609.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,11095215663.0,,9391190370.0,10312236474.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_PurchaseOfInvestmentProperty,투자부동산의 취득,0.0,,0.0,12528920.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,152418338718.0,,157045694758.0,321874697496.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,659061627244.0,,497299483100.0,984481666368.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로 인한 자산부채의 변동,113424453984.0,,-199657616423.0,-232237308874.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForDecreaseincreaseInOtherNonCurrentNonFinancialAssets,기타비유동자산,-3529410936.0,,-3913036948.0,-5825558786.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForIncreaseDecreaseInOtherNonCurrentLiabilities,기타비유동부채,5973809642.0,,-5666018887.0,-1589718214.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForIncreaseDecreaseInProvisionsForReturnedGoods,환불부채,-1781499741.0,,481980735.0,-3017943114.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForIncreasedecreaseInOtherCurrentFinancialLiabilities,기타유동금융부채,45642050773.0,,-72237655740.0,-12476452211.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,-Standard account code not used-,퇴직급여부채의 관계사 전입,63983179.0,,129783254.0,561746152.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,-Standard account code not used-,예수보증금,34324.0,,5859634835.0,-1293303890.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,재고자산,75399386528.0,,62013447364.0,-147805686623.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForDecreaseIncreaseInOtherCurrentAssets,기타유동자산,7783706027.0,,11453506140.0,3246409858.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForDecreaseIncreaseInOtherOperatingReceivables,기타채권,12235677287.0,,-11283101681.0,7439955809.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,매출채권,23545052313.0,,12853602709.0,48830535465.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities,기타유동부채,-27241015124.0,,-33973949285.0,-33517901510.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForIncreaseDecreaseInOtherOperatingPayables,기타채무,-30530710825.0,,-49816791137.0,-31106874116.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForIncreaseDecreaseInTradeAccountPayable,매입채무,39379494117.0,,-65158003482.0,5129900386.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_ContributionsToPlanByEmployerNetDefinedBenefitLiabilityAsset,사외적립자산,26599447041.0,,44570790774.0,55921334529.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_PaymentsFromPlanNetDefinedBenefitLiabilityAsset,퇴직금의 지급,6916656539.0,,5830223526.0,4891083551.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,ifrs-full_AdjustmentsForReconcileProfitLoss,수익ㆍ비용의가감,536269020585.0,,678770999043.0,655594377448.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForBadDebtExpenses,대손상각비(대손충당금환입),1294475720.0,,-428896863.0,3729253285.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForBargainPurchaseGains,염가매수차익,0.0,,0.0,31288923.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForGainOnDispositionOfTangibleAssets,유형자산처분이익,12574109819.0,,20139865677.0,7882228803.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForGainOnForeignExchangeTranslations,외화환산이익,2168413249.0,,3011356217.0,1645379301.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForGainsOnDisposalsOfIntangibleAssets,무형자산처분이익,138768242.0,,93183291.0,31400000.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForGainsOnDisposalsOfInvestmentProperty,투자부동산처분이익,4648837954.0,,146808846.0,424275509.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForGainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정자산처분이익,2775048994.0,,0.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForGainsOnEvaluationOfFairValueFinancialAssets,당기손익-공정가치 측정 금융자산 평가이익,18722387548.0,,4632564558.0,1582418788.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForImpairmentLossesOfIntangibleAssets,무형자산손상차손,112204887141.0,,177834742877.0,563290248.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForImpairmentLossesOfPropertyPlantAndEquipment,유형자산손상차손,6555409177.0,,6796472886.0,3695340823.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForInterestExpenses,이자비용,19366715671.0,,14830609188.0,12537198896.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForLossesOnDisposalsOfIntangibleAssets,무형자산처분손실,6390206970.0,,3010429856.0,700100092.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForLossesOnDisposalsOfInvestmentProperty,투자부동산처분손실,10751933.0,,36425687.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForLossesOnDispositionOfPropertyPlantAndEquipment,유형자산처분손실,9405747018.0,,3417665095.0,4947235977.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForLossesOnEvaluationOfFairValueFinancialAssets,당기손익-공정가치 측정 금융자산 평가손실,14582257107.0,,6732536253.0,4921968498.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForLossesOnForeignExchangeTranslations,외화환산손실,3588155054.0,,5088997246.0,1233674337.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForProvisionForSeveranceIndemnities,퇴직급여,43856005073.0,,48421103671.0,50413856656.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_AdjustmentsForReversalsOfBadDebtExpenses,기타대손충당금환입,181795254.0,,197792932.0,1135147924.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_GainsOnDisposalsOfFairValueFinancialAsset,당기손익-공정가치 측정 금융자산 처분이익,3016089.0,,0.0,0.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_GainsOnSaleOfInvestmentsInSubsidiaries,종속기업처분이익,0.0,,38088456.0,6259434084.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_GainsOnValuationOfFairValueFinancialLiabilities,당기손익-공정가치 측정 금융부채 평가이익,0.0,,0.0,255798240.0,KRW,LG생활건강,051900
00356370,2023,11011,CF,Cash flow statement,dart_ImpairmentLossesOnInvestmentProperty,투자부동산손상차손,896541999.0,,0.0,0.0,KRW,LG생활건강,051900
